name,lat,lon,elev_m,prominence_m
,6.955761,81.402573,331.4,50.7
,7.414646,81.479837,331.4,50.7
,7.167978,80.508129,301.4,50.7
,6.275183,80.59782,291.4,50.7
,6.151621,80.376943,281.4,50.7
,7.501133,81.509602,251.4,50.7
,6.957542,80.279919,201.4,50.7
,6.764054,80.57105,1851.3,50.6
,7.109995,80.842222,1291.3,50.6
,6.849404,81.158686,721.3,50.6
,6.42461,80.471385,501.3,50.6
,7.621925,80.794442,471.3,50.6
,7.386243,80.350653,271.3,50.6
,7.066393,80.34525,211.3,50.6
,7.403263,80.827317,1581.2,50.5
,6.869354,80.699675,1461.2,50.5
,7.107499,80.542384,781.2,50.5
,7.269454,80.531706,571.2,50.5
,6.71927,81.025071,491.2,50.5
,7.209081,80.336695,341.2,50.5
,7.244648,80.366816,261.2,50.5
,6.611642,80.271592,241.2,50.5
,7.383562,81.167824,221.2,50.5
,7.028603,80.690145,1711.1,50.4
,7.114061,80.859876,941.1,50.4
,6.748356,80.853299,781.1,50.4
,7.453441,80.667504,731.1,50.4
,6.298736,80.486101,551.1,50.4
,6.672398,80.802545,541.1,50.4
,6.858864,80.352225,371.1,50.4
,7.373052,80.476756,341.1,50.4
,7.997108,80.838002,281.1,50.4
Textile Hill,6.949935,80.783284,1951.0,50.3
,6.962373,80.577481,1621.0,50.3
,7.108628,80.658082,1301.0,50.3
,7.044434,80.361834,711.0,50.3
,7.408145,81.47412,431.0,50.3
,6.820611,81.201819,411.0,50.3
,7.21938,81.22663,371.0,50.3
,7.220318,81.075592,331.0,50.3
,7.226688,80.309513,241.0,50.3
,6.32486,80.734738,231.0,50.3
,6.340339,80.259388,221.0,50.3
,7.755796,81.371058,221.0,50.3
,7.86445,80.838527,211.0,50.3
,7.157197,80.696911,1370.9,50.2
,6.758666,80.850315,830.9,50.2
,6.495871,80.347113,390.9,50.2
,6.271934,80.619241,390.9,50.2
,6.249131,80.577224,290.9,50.2
,7.698154,80.728361,250.9,50.2
,7.185848,80.182433,220.9,50.2
,7.170759,80.26774,200.9,50.2
,6.793126,80.76374,2330.8,50.1
,6.828364,80.948584,1340.8,50.1
,6.453705,80.615388,1070.8,50.1
,7.076578,80.557065,670.8,50.1
,7.046322,81.436636,450.8,50.1
,6.99717,81.253837,410.8,50.1
,7.147516,80.354137,390.8,50.1
,6.869412,81.235793,380.8,50.1
,6.689466,80.931711,290.8,50.1
,7.208519,80.317137,280.8,50.1
,6.669398,80.903756,280.8,50.1
,6.52155,80.703255,260.8,50.1
,8.079284,80.62733,210.8,50.1
,6.942565,80.984734,1230.7,50.0
Walaboda Pathana,6.722572,80.65058,1080.7,50.0
,7.293595,80.525987,680.7,50.0
,6.727953,81.022362,610.7,50.0
,6.352204,80.529188,570.7,50.0
,7.011312,81.447447,500.7,50.0
,6.693697,81.13984,460.7,50.0
,6.690765,81.059247,440.7,50.0
,7.221289,80.336412,310.7,50.0
,7.145065,81.208359,300.7,50.0
,6.247744,80.509174,280.7,50.0
,7.621911,80.887162,230.7,50.0
,7.247714,80.193762,220.7,50.0
,6.646864,81.325119,200.7,50.0
,6.200169,80.359015,200.7,50.0
